booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026003316,31/1/2026 7:33,7,Saturday,1,1,1,0,0,Tampines,Residential,Ang Mo Kio,Residential,0,0,14.81,47.7,JustGrab,Card,Occasional,Silver,46,1,7,0.031,0,6,4.67,4.49,52,82,0.63,7,1,41,3.25,12.8,Cloudy,0,Severe,1.78,0,0,0,37.2,Current,Good,1,Found alternative transport
BK2026006116,26/2/2026 0:12,0,Thursday,2,0,0,1,0,Sentosa,Leisure,Punggol,Residential,0,0,10.67,16.4,JustGrab,Cash,Occasional,,570,0,5,0.004,0,7.8,4.51,4.82,80,49,1.63,11,0,52,1.48,5.2,Cloudy,0,Medium,1,0,0,0,16.97,One version behind,Good,0,Not Cancelled
BK2026004758,13/2/2026 3:01,3,Friday,2,0,0,1,0,Changi,Airport,Woodlands,Residential,1,0,13.87,22.1,GrabCar,Cash,New,,17,2,5,0.008,0,9.7,4.67,4.72,58,75,0.77,6,3,71,1.26,5.7,Heavy Rain,1,Low,1.25,0,0,0,26.11,Current,Good,1,Driver took too long
BK2026013303,30/4/2026 23:18,23,Thursday,4,0,0,1,0,Tampines,Residential,Woodlands,Residential,0,0,2.57,6.8,JustGrab,Cash,High Value,Platinum,1235,6,29,0.003,0,9.9,4.55,4.93,64,48,1.33,14,0,51,0.83,3.1,Clear,0,High,1,0,0,0,7.31,Current,Good,0,Not Cancelled
BK2026000451,5/1/2026 1:25,1,Monday,1,0,0,1,0,Tampines,Residential,Orchard,Retail,0,0,6.72,10,GrabShare,Corporate,Regular,Silver,1342,3,8,0.001,0,2,4.27,4.75,77,39,1.97,9,0,29,1.84,3.9,Clear,0,Low,1,0,0,0,11,Current,Good,0,Not Cancelled
BK2026006873,4/3/2026 12:31,12,Wednesday,3,0,0,0,0,Serangoon,Residential,Marina Bay,Business/Leisure,0,1,10.02,18.1,GrabFamily,Card,High Value,Gold,1710,8,23,0.033,1,4.8,4.28,4.58,73,47,1.55,10,0,19,0.61,2.8,Cloudy,0,High,1,0,0,0,19.44,Current,Good,0,Not Cancelled
BK2026018301,15/6/2026 2:45,2,Monday,6,0,0,1,0,Sentosa,Leisure,CBD,Business,0,1,15.78,55.5,JustGrab,Card,Occasional,,51,2,8,0.019,0,5.2,4.63,4.46,65,37,1.76,7,1,79,1.7,8.7,Light Rain,1,Severe,1.23,0,0,0,30.84,Current,Good,1,Fare too high
BK2026008801,21/3/2026 7:07,7,Saturday,3,1,1,0,0,Sentosa,Leisure,Changi,Airport,1,0,26.84,40.3,GrabCar Plus,GrabPay,Occasional,Silver,67,2,3,0.001,0,4,4.45,4.52,46,75,0.61,4,3,87,4.73,9.7,Clear,0,Medium,1.36,0,0,0,60.38,Current,Average,1,Fare too high
BK2026016559,29/5/2026 17:59,17,Friday,5,0,1,0,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,17.65,35.4,GrabFamily,Cash,Occasional,,512,1,7,0.053,1,1.6,4.64,4.71,41,94,0.44,3,1,22,1.74,4.8,Clear,0,High,1.36,0,0,0,40.31,Current,Average,1,Other
BK2026016405,28/5/2026 9:41,9,Thursday,5,0,1,0,0,Bukit Timah,Residential,Marina Bay,Business/Leisure,0,1,1.38,4,GrabCar,Corporate,Regular,Platinum,1122,5,15,0.007,0,4.4,4.82,4.58,53,68,0.78,3,1,18,0.73,3.4,Clear,0,Medium,1.05,0,0,0,5.92,Current,Good,0,Not Cancelled
BK2026007902,13/3/2026 11:22,11,Friday,3,0,0,0,0,Orchard,Retail,Tampines,Residential,0,0,21.79,31.8,JustGrab,GrabPay,Regular,Silver,803,2,6,0.049,1,3.3,4.66,4.58,110,68,1.62,14,0,6,7.45,11.4,Cloudy,0,Low,1,0,0,0,30.5,One version behind,Poor,0,Not Cancelled
BK2026005612,21/2/2026 3:36,3,Saturday,2,1,0,1,0,Tampines,Residential,Woodlands,Residential,0,0,5.23,9.9,GrabCar,GrabPay,Occasional,,395,1,6,0.006,0,8.8,4.9,4.72,59,49,1.2,6,0,13,0.92,2.8,Cloudy,0,Medium,1,0,0,0,10.92,Current,Good,0,Not Cancelled
BK2026012037,19/4/2026 14:22,14,Sunday,4,1,0,0,0,Ang Mo Kio,Residential,Tampines,Residential,0,0,12.5,18.1,JustGrab,Card,New,,42,2,2,0.051,1,4.5,4.81,4.52,68,53,1.28,14,1,35,0.62,3.1,Clear,0,Medium,1,0,0,0,19.1,Current,Good,0,Not Cancelled
BK2026009355,26/3/2026 6:24,6,Thursday,3,0,0,0,0,Ang Mo Kio,Residential,Ang Mo Kio,Residential,0,0,3.37,5.1,GrabCar Plus,Card,High Value,Platinum,1017,5,29,0.059,2,4.5,4.7,5,78,49,1.59,8,0,18,1.69,4.1,Cloudy,0,Medium,1,0,0,0,9.19,One version behind,Good,0,Not Cancelled
BK2026014273,9/5/2026 15:03,15,Saturday,5,1,0,0,0,Orchard,Retail,Jurong East,Mixed,0,0,17.27,27.5,JustGrab,GrabPay,Occasional,,320,0,3,0.096,1,5.6,4.51,4.85,95,65,1.46,9,0,22,1.59,5.2,Clear,0,Medium,1,0,0,0,25.23,Current,Poor,0,Not Cancelled
BK2026014974,15/5/2026 22:23,22,Friday,5,0,0,0,0,Changi,Airport,Tampines,Residential,1,0,11.19,17.1,GrabCar,GrabPay,Occasional,Silver,208,2,5,0.009,0,5.3,4.39,4.86,70,68,1.03,7,0,20,5.81,9.6,Cloudy,0,Low,1,0,0,0,18.54,Current,Good,0,Not Cancelled
BK2026013619,3/5/2026 21:29,21,Sunday,5,1,0,0,0,Punggol,Residential,Sentosa,Leisure,0,0,7.47,10.3,JustGrab,GrabPay,Occasional,Silver,633,0,3,0.009,0,10,4.93,4.7,70,62,1.13,10,1,38,1.43,4.7,Cloudy,0,Low,1,0,0,0,12.88,Outdated,Good,0,Not Cancelled
BK2026018839,20/6/2026 4:31,4,Saturday,6,1,0,1,0,Yishun,Residential,Jurong East,Mixed,0,0,4.51,10.1,GrabCar,GrabPay,Regular,Gold,1135,0,6,0.003,0,7.8,4.52,4.52,65,51,1.27,14,1,53,1.15,4.4,Clear,0,Medium,1,0,0,0,10.13,One version behind,Average,0,Not Cancelled
BK2026017732,9/6/2026 18:13,18,Tuesday,6,0,1,0,0,Changi,Airport,Clementi,Student/Residential,1,0,22.24,63.6,JustGrab,GrabPay,Regular,Gold,757,2,13,0.051,1,4.4,4.77,4.41,51,97,0.53,5,2,27,1.97,9,Clear,0,Severe,1.38,0,0,0,43.66,Current,Average,1,Driver took too long
BK2026013164,29/4/2026 16:38,16,Wednesday,4,0,0,0,0,Orchard,Retail,Changi,Airport,1,0,11.52,21.5,JustGrab,Card,High Value,Gold,391,2,21,0.001,0,3.3,4.66,4.55,103,66,1.56,10,1,45,1.71,5.8,Cloudy,0,Low,1,0,0,0,18.48,Current,Average,0,Not Cancelled
BK2026007360,8/3/2026 18:04,18,Sunday,3,1,1,0,0,Bukit Timah,Residential,Clementi,Student/Residential,0,0,3.91,9.6,GrabShare,Card,Occasional,Silver,648,1,4,0.065,1,8.7,4.48,4.91,54,66,0.82,6,2,54,0.42,4.3,Light Rain,1,High,1.26,0,1,5,4.35,One version behind,Average,0,Not Cancelled
BK2026010943,9/4/2026 18:53,18,Thursday,4,0,1,0,0,Clementi,Student/Residential,CBD,Business,0,1,10.22,15.5,JustGrab,Corporate,Occasional,,70,1,5,0.101,1,5.8,4.09,4.69,45,76,0.59,7,1,34,1.75,4.2,Clear,0,Medium,1.42,0,1,2,18.9,Current,Average,0,Not Cancelled
BK2026012281,21/4/2026 20:12,20,Tuesday,4,0,1,0,0,Yishun,Residential,Sentosa,Leisure,0,0,14.75,51.6,GrabShare,Corporate,Occasional,,361,0,1,0.023,0,5,4.4,4.68,47,78,0.6,3,0,20,2.31,9.5,Light Rain,1,Severe,1.59,1,1,3,27.92,Outdated,Average,1,Driver took too long
BK2026005540,20/2/2026 11:48,11,Friday,2,0,0,0,0,CBD,Business,Serangoon,Residential,0,1,4.67,7.1,GrabCar Plus,GrabPay,Occasional,,148,2,3,0.001,0,7.7,4.93,4.95,98,62,1.58,7,0,17,1.95,4.7,Clear,0,Low,1,0,1,3,8.27,Current,Average,0,Not Cancelled
BK2026008448,18/3/2026 3:09,3,Wednesday,3,0,0,1,0,Clementi,Student/Residential,Orchard,Retail,0,0,9.14,15,GrabShare,GrabPay,Regular,Silver,231,0,10,0.047,1,8.7,4.44,5,64,49,1.31,9,1,26,1.17,3.9,Cloudy,0,Medium,1,0,0,0,13.76,Current,Good,0,Not Cancelled
BK2026015667,22/5/2026 7:22,7,Friday,5,0,1,0,0,CBD,Business,Serangoon,Residential,0,1,12.33,37.3,GrabCar,GrabPay,Occasional,,567,1,2,0.003,0,7.2,4.66,4.6,58,96,0.6,11,4,144,3.88,11.9,Cloudy,0,Severe,1.37,0,0,0,27.43,One version behind,Good,1,Changed plans/weather
BK2026013487,2/5/2026 19:30,19,Saturday,5,1,1,0,0,Changi,Airport,CBD,Business,1,1,16.14,36.4,GrabCar Plus,GrabPay,Regular,Gold,919,3,13,0.003,0,5.8,4.7,4.78,49,86,0.57,4,0,45,3.69,10.6,Light Rain,1,High,1.49,0,0,0,42.26,Current,Good,1,Driver took too long
BK2026015575,21/5/2026 11:50,11,Thursday,5,0,0,0,0,CBD,Business,Changi,Airport,1,1,18.92,35.3,JustGrab,GrabPay,Occasional,,460,0,1,0.13,1,7.8,4.61,4.73,84,66,1.27,8,0,22,1.84,6.2,Clear,0,Medium,1,0,1,8,19.9,One version behind,Good,0,Not Cancelled
BK2026000177,2/1/2026 11:08,11,Friday,1,0,0,0,0,Serangoon,Residential,Clementi,Student/Residential,0,0,4.23,6.6,GrabCar Plus,GrabPay,High Value,Platinum,1190,7,24,0.002,0,7.7,4.96,4.34,79,48,1.65,9,1,49,0.2,2.2,Clear,0,Medium,1,0,0,0,10.59,Current,Good,0,Not Cancelled
BK2026011234,12/4/2026 2:42,2,Sunday,4,1,0,1,0,Changi,Airport,Punggol,Residential,1,0,24.83,32.9,JustGrab,Cash,Regular,Silver,604,2,7,0.002,0,4.6,4.41,4.69,70,63,1.11,6,1,41,2.32,5.5,Clear,0,Low,1,0,0,0,33.82,Current,Good,0,Not Cancelled
BK2026013452,2/5/2026 13:06,13,Saturday,5,1,0,0,0,Changi,Airport,CBD,Business,1,1,18.83,31.5,JustGrab,Card,Occasional,,188,1,6,0.008,0,7.6,4.56,4.92,68,66,1.03,6,1,40,1.86,6.4,Cloudy,0,Low,1,0,0,0,27.35,Current,Good,0,Not Cancelled
BK2026005396,19/2/2026 4:57,4,Thursday,2,0,0,1,0,CBD,Business,Changi,Airport,1,1,16.33,31.4,JustGrab,Card,Occasional,,165,0,4,0.078,1,8.7,4.63,4.44,92,70,1.31,13,1,76,0.71,2.6,Cloudy,0,Low,1,0,1,3,21.71,Current,Average,0,Not Cancelled
BK2026014192,8/5/2026 21:46,21,Friday,5,0,0,0,0,Punggol,Residential,Orchard,Retail,0,0,11.56,22.1,JustGrab,Card,Occasional,,479,0,6,0.003,0,8.2,4.66,4.73,69,51,1.35,13,0,15,2.59,5.6,Clear,0,Medium,1,0,0,0,18.59,Current,Good,0,Not Cancelled
BK2026012730,25/4/2026 15:16,15,Saturday,4,1,0,0,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,0,1,9.83,14.9,JustGrab,Card,New,,21,0,0,0.003,0,6.1,4.39,5,60,37,1.62,7,0,42,3.12,7.1,Clear,0,Medium,1,0,0,0,15.91,One version behind,Good,0,Not Cancelled
BK2026015409,19/5/2026 20:46,20,Tuesday,5,0,1,0,0,CBD,Business,Woodlands,Residential,0,1,13.99,30.7,JustGrab,GrabPay,Regular,Gold,968,4,8,0.068,1,6.3,4.5,4.61,91,92,0.99,8,2,54,2.52,7.1,Cloudy,0,High,1.09,0,0,0,23.5,Current,Average,0,Not Cancelled
BK2026017920,11/6/2026 11:18,11,Thursday,6,0,0,0,0,CBD,Business,Yishun,Residential,0,1,7.43,13,JustGrab,GrabPay,Occasional,Gold,603,0,2,0.142,1,3.4,4.59,4.88,106,68,1.56,13,0,30,0.3,1.9,Clear,0,Low,1,0,0,0,13.16,Current,Poor,0,Not Cancelled
BK2026015663,22/5/2026 6:29,6,Friday,5,0,0,0,0,CBD,Business,Changi,Airport,1,1,15.58,29.4,JustGrab,Cash,Regular,Gold,245,2,7,0.051,1,7.3,4.79,4.61,93,46,2.02,10,0,19,1.3,3.3,Clear,0,Medium,1,0,0,0,23.69,Current,Good,0,Not Cancelled
BK2026012180,21/4/2026 1:36,1,Tuesday,4,0,0,1,0,Clementi,Student/Residential,CBD,Business,0,1,8.76,12.7,GrabCar,Card,Occasional,,183,0,2,0.422,2,10.6,4.37,4.98,66,41,1.61,9,0,28,2.5,4.9,Cloudy,0,Medium,1,0,0,0,15.26,Current,Good,0,Not Cancelled
BK2026004286,9/2/2026 2:47,2,Monday,2,0,0,1,0,Clementi,Student/Residential,Orchard,Retail,0,0,12.47,28.7,GrabShare,Card,Occasional,,423,0,4,0.378,3,6.3,4.51,4.61,68,54,1.26,8,0,22,0.81,2.6,Clear,0,High,1,0,0,0,18.37,Current,Good,0,Not Cancelled
BK2026004412,10/2/2026 5:14,5,Tuesday,2,0,0,1,0,Tampines,Residential,Serangoon,Residential,0,0,12.36,28.7,JustGrab,Card,Regular,Silver,549,1,9,0.002,0,5.9,4.53,4.69,64,40,1.6,8,0,12,1.62,3.9,Clear,0,High,1,0,0,0,20.22,Current,Average,0,Not Cancelled
BK2026001471,14/1/2026 4:22,4,Wednesday,1,0,0,1,0,Woodlands,Residential,Woodlands,Residential,0,0,2.88,4.7,GrabCar,Card,Occasional,,33,2,11,0.115,2,7,4.76,4.73,66,51,1.29,11,1,71,0.46,2.5,Cloudy,0,Low,1,0,0,0,7.63,Current,Average,0,Not Cancelled
BK2026014891,15/5/2026 1:07,1,Friday,5,0,0,1,0,Punggol,Residential,Marina Bay,Business/Leisure,0,1,11.44,20.1,GrabCar,Card,High Value,Gold,1733,7,22,0,0,8.9,4.25,4.75,71,46,1.54,4,0,20,4.22,11,Clear,0,Medium,1,0,0,0,19.18,Current,Poor,0,Not Cancelled
BK2026016362,28/5/2026 1:38,1,Thursday,5,0,0,1,0,Orchard,Retail,Woodlands,Residential,0,0,3.6,10.5,GrabCar,Cash,High Value,Gold,1997,6,26,0.004,0,8,4.57,4.84,86,67,1.28,14,0,28,3.3,9.3,Cloudy,0,High,1,0,0,0,9.14,One version behind,Average,0,Not Cancelled
BK2026010081,1/4/2026 16:29,16,Wednesday,4,0,0,0,0,Marina Bay,Business/Leisure,Yishun,Residential,0,1,4.42,9.1,JustGrab,GrabPay,Occasional,,38,1,7,0.009,0,9.5,4.52,4.8,108,66,1.64,9,0,8,2.24,4.5,Cloudy,0,Medium,1,0,1,5,4.53,One version behind,Good,0,Not Cancelled
BK2026009125,23/3/2026 21:11,21,Monday,3,0,0,0,0,Sentosa,Leisure,Yishun,Residential,0,0,7.19,16.3,GrabFamily,GrabPay,Occasional,Gold,100,0,3,0.071,1,6.6,4.89,4.57,69,45,1.53,6,0,20,2.89,7.3,Cloudy,0,Medium,1,0,0,0,15.42,Current,Good,0,Not Cancelled
BK2026017505,7/6/2026 15:29,15,Sunday,6,1,0,0,0,Jurong East,Mixed,Yishun,Residential,0,0,6.1,16.2,JustGrab,GrabPay,Occasional,,236,2,4,0.014,0,2.6,4.59,4.86,61,47,1.3,9,0,5,0.47,4.4,Light Rain,1,Severe,1.33,0,1,10,4.26,One version behind,Average,0,Not Cancelled
BK2026011063,10/4/2026 17:31,17,Friday,4,0,1,0,0,Clementi,Student/Residential,Woodlands,Residential,0,0,2.99,7.1,GrabCar,GrabPay,High Value,Gold,664,0,17,0.006,0,5.8,4.5,4.83,57,63,0.9,9,0,16,1.83,8.4,Clear,0,Severe,1.41,0,0,0,9.43,Current,Good,1,Changed plans/weather
BK2026010022,1/4/2026 5:53,5,Wednesday,4,0,0,1,0,Woodlands,Residential,Marina Bay,Business/Leisure,0,1,7.89,21,GrabCar,GrabPay,Occasional,Silver,636,1,4,0.008,0,7,4.8,4.84,56,55,1.02,4,1,54,0.96,5.9,Heavy Rain,1,High,1.24,1,1,5,12.41,Outdated,Good,0,Not Cancelled
BK2026017627,8/6/2026 18:03,18,Monday,6,0,1,0,0,Punggol,Residential,Clementi,Student/Residential,0,0,13.08,19.2,GrabCar,GrabPay,Regular,Silver,333,2,7,0.158,2,6.2,4.76,4.92,55,60,0.92,5,0,77,1.72,4,Clear,0,Medium,1.06,0,0,0,21.83,Current,Good,0,Not Cancelled
BK2026002787,26/1/2026 7:12,7,Monday,1,0,1,0,0,Orchard,Retail,Ang Mo Kio,Residential,0,0,12.5,27.6,GrabShare,GrabPay,Regular,Silver,1141,1,9,0.009,0,7.4,4.29,4.71,67,90,0.74,11,0,28,4.36,11.7,Cloudy,0,Medium,1.46,0,0,0,23.4,Outdated,Good,1,App or payment issue
BK2026007848,12/3/2026 21:20,21,Thursday,3,0,0,0,0,Clementi,Student/Residential,Tampines,Residential,0,0,4.21,9.9,JustGrab,GrabPay,New,,9,0,1,0.519,2,8.8,4.38,4.91,79,44,1.8,9,0,20,2.26,5.8,Clear,0,Medium,1,0,1,2,7.41,Current,Good,0,Not Cancelled
BK2026004277,9/2/2026 1:08,1,Monday,2,0,0,1,0,Sentosa,Leisure,Ang Mo Kio,Residential,0,0,21.21,28.9,GrabCar,GrabPay,High Value,Platinum,918,4,21,0.004,0,2.2,4.34,4.32,83,51,1.63,8,0,18,2.78,8.5,Light Rain,1,Low,1.07,0,0,0,33,One version behind,Poor,0,Not Cancelled
BK2026008009,14/3/2026 9:26,9,Saturday,3,1,1,0,0,Bukit Timah,Residential,Ang Mo Kio,Residential,0,0,9.13,23.8,JustGrab,Card,Occasional,,285,0,5,0.048,1,7.3,4.44,4.42,49,80,0.61,6,2,51,3.62,12.5,Clear,0,Severe,1.55,0,0,0,21.52,Outdated,Good,1,Driver took too long
BK2026018522,17/6/2026 6:23,6,Wednesday,6,0,0,0,0,CBD,Business,Marina Bay,Business/Leisure,0,1,7.58,11.2,JustGrab,Corporate,Occasional,,248,1,3,0.045,1,3.3,4.58,4.66,92,57,1.61,18,0,18,1.53,4.3,Clear,0,Medium,1,0,1,2,11.1,Current,Good,0,Not Cancelled
BK2026000150,2/1/2026 3:40,3,Friday,1,0,0,1,0,Jurong East,Mixed,CBD,Business,0,1,8.43,15.5,JustGrab,GrabPay,Regular,Gold,385,2,10,0.082,2,6.9,4.63,4.79,71,48,1.48,12,0,5,2.5,5.6,Cloudy,0,Medium,1,0,0,0,14.51,One version behind,Poor,0,Not Cancelled
BK2026003281,31/1/2026 0:35,0,Saturday,1,1,0,1,0,Woodlands,Residential,Marina Bay,Business/Leisure,0,1,7.89,14.3,GrabCar Plus,Cash,Occasional,,416,0,7,0.01,0,6,4.53,4.79,83,43,1.93,13,3,90,3.8,11.1,Clear,0,High,1,0,1,2,14.7,Current,Good,0,Not Cancelled
BK2026009847,30/3/2026 10:52,10,Monday,3,0,0,0,0,Bukit Timah,Residential,Marina Bay,Business/Leisure,0,1,4.66,8,GrabCar,Card,Regular,Silver,820,2,10,0.078,1,7.9,4.51,4.59,68,58,1.17,13,1,21,3.49,8.7,Clear,0,Medium,1,0,0,0,10.04,Current,Poor,0,Not Cancelled
BK2026013572,3/5/2026 12:29,12,Sunday,5,1,0,0,0,Sentosa,Leisure,Bukit Timah,Residential,0,0,5.34,8.1,JustGrab,GrabPay,High Value,Platinum,1615,4,18,0.004,0,7.9,4.31,4.29,71,52,1.37,6,0,19,1.66,4.6,Clear,0,Medium,1,0,0,0,10.38,One version behind,Good,0,Not Cancelled
BK2026015522,21/5/2026 0:18,0,Thursday,5,0,0,1,0,Orchard,Retail,Ang Mo Kio,Residential,0,0,9.02,12.9,JustGrab,GrabPay,Regular,Silver,1268,4,13,0.007,0,7.6,5,4.72,101,69,1.46,12,1,54,1.84,4.2,Cloudy,0,Low,1,0,1,8,6.82,Current,Good,0,Not Cancelled
BK2026004957,14/2/2026 23:43,23,Saturday,2,1,0,1,0,Queenstown,Residential,Woodlands,Residential,0,0,6.68,11.1,JustGrab,GrabPay,Regular,Gold,768,2,7,0.007,0,4.8,4.57,5,57,41,1.39,10,0,5,0.52,1.8,Cloudy,0,Low,1,0,1,2,10.15,Current,Poor,0,Not Cancelled
BK2026003453,1/2/2026 10:58,10,Sunday,2,1,0,0,0,Ang Mo Kio,Residential,Changi,Airport,1,0,23.51,49,JustGrab,GrabPay,Regular,Platinum,538,4,14,0.011,0,7.3,4.86,4.62,78,42,1.86,7,0,12,1.61,4.2,Cloudy,0,Medium,1,0,0,0,34.37,Current,Good,0,Not Cancelled
BK2026012187,21/4/2026 2:22,2,Tuesday,4,0,0,1,0,Serangoon,Residential,Orchard,Retail,0,0,7.74,11.4,GrabCar,GrabPay,New,,27,2,3,0.083,1,5.4,4.64,4.61,74,32,2.31,5,0,47,0.85,2.8,Clear,0,Medium,1,0,0,0,13.95,Current,Good,0,Not Cancelled
BK2026001835,17/1/2026 6:58,6,Saturday,1,1,0,0,0,CBD,Business,Yishun,Residential,0,1,11.92,18.5,GrabShare,GrabPay,High Value,Gold,1817,4,22,0.002,0,4.1,4.63,4.82,88,63,1.4,14,1,24,1.82,5.8,Clear,0,Medium,1,0,0,0,16.66,One version behind,Good,0,Not Cancelled
BK2026000325,3/1/2026 20:18,20,Saturday,1,1,1,0,0,Bukit Timah,Residential,Queenstown,Residential,0,0,7.48,20.3,JustGrab,Card,Regular,Gold,397,2,14,0.006,0,6.3,4.38,4.7,41,74,0.55,4,3,69,5.27,14.7,Light Rain,1,High,1.65,0,0,0,19.2,One version behind,Good,1,Driver took too long
BK2026007309,8/3/2026 8:30,8,Sunday,3,1,1,0,0,Jurong East,Mixed,Clementi,Student/Residential,0,0,7.91,16.8,JustGrab,Card,Occasional,Gold,105,0,2,0.003,0,4.2,4.58,4.34,41,76,0.54,2,1,54,3.48,11.9,Clear,0,High,1.38,1,0,0,17.28,Current,Average,1,Fare too high
BK2026013737,4/5/2026 22:23,22,Monday,5,0,0,0,0,Orchard,Retail,Orchard,Retail,0,0,4.42,8.6,JustGrab,Corporate,Occasional,,160,0,3,0.056,1,8.5,4.75,4.68,88,57,1.54,15,0,13,1.85,7.1,Cloudy,0,High,1,0,0,0,9.47,One version behind,Good,0,Not Cancelled
BK2026003162,29/1/2026 21:08,21,Thursday,1,0,0,0,0,Sentosa,Leisure,Woodlands,Residential,0,0,16.24,28,JustGrab,Card,Regular,Gold,1100,3,6,0.147,2,4.8,4.51,4.81,54,43,1.26,4,1,41,1.61,3.9,Cloudy,0,Low,1,0,0,0,24.21,Current,Good,0,Not Cancelled
BK2026008537,18/3/2026 21:08,21,Wednesday,3,0,0,0,0,Sentosa,Leisure,Changi,Airport,1,0,25.37,44.4,GrabShare,Corporate,Regular,Gold,737,2,14,0,0,6.1,4.59,4.63,60,50,1.2,4,1,55,1.73,5.3,Cloudy,0,Low,1,1,0,0,31.77,Current,Good,0,Not Cancelled
BK2026002823,26/1/2026 14:06,14,Monday,1,0,0,0,0,Clementi,Student/Residential,Clementi,Student/Residential,0,0,1.09,4,JustGrab,Corporate,Occasional,,466,1,3,0.086,0,7.2,4.41,4.86,62,41,1.51,6,0,25,1.14,3.6,Clear,0,High,1,0,0,0,5.42,Current,Good,0,Not Cancelled
BK2026003204,30/1/2026 4:44,4,Friday,1,0,0,1,0,Marina Bay,Business/Leisure,Woodlands,Residential,0,1,8.1,21.2,GrabShare,GrabPay,Regular,Gold,368,2,12,0.075,2,6.9,4.43,4.59,83,71,1.17,13,2,55,0.28,2.8,Clear,0,High,1,0,1,10,4,Current,Good,0,Not Cancelled
BK2026018993,21/6/2026 19:01,19,Sunday,6,1,1,0,0,Serangoon,Residential,Yishun,Residential,0,0,8.45,18.8,GrabShare,Card,Occasional,Silver,388,1,5,0.086,1,5.7,5,4.17,44,76,0.58,4,2,69,1.23,6,Light Rain,1,High,1.71,0,0,0,18.95,Current,Good,1,Changed plans/weather
BK2026010346,4/4/2026 4:26,4,Saturday,4,1,0,1,0,Woodlands,Residential,Orchard,Retail,0,0,10.97,20,GrabShare,Card,Occasional,,473,2,6,0.059,1,4.8,4.31,4.53,76,46,1.65,8,1,45,0.62,2.8,Clear,0,Low,1,0,0,0,15.99,One version behind,Good,0,Not Cancelled
BK2026003892,5/2/2026 10:12,10,Thursday,2,0,0,0,0,Ang Mo Kio,Residential,Clementi,Student/Residential,0,0,11.3,25.2,GrabCar,GrabPay,Occasional,,469,0,3,0.004,0,9.9,4.72,4.4,67,50,1.34,10,2,41,0.91,6,Light Rain,1,Medium,1.23,0,0,0,22.59,Current,Good,1,App or payment issue
BK2026013191,29/4/2026 21:49,21,Wednesday,4,0,0,0,0,Yishun,Residential,Ang Mo Kio,Residential,0,0,5.59,20.2,JustGrab,Corporate,High Value,Gold,1641,3,20,0.003,0,3.4,4.99,4.61,66,54,1.22,7,0,14,1.27,6.7,Light Rain,1,Severe,1.17,0,0,0,13.09,Current,Average,0,Not Cancelled
BK2026019470,26/6/2026 5:54,5,Friday,6,0,0,1,0,Bukit Timah,Residential,Orchard,Retail,0,0,8.61,16.3,JustGrab,Card,High Value,Gold,677,5,24,0.006,0,5.8,4.3,4.98,93,43,2.16,9,0,12,0.9,3.2,Cloudy,0,Medium,1,0,0,0,14.8,Current,Good,0,Not Cancelled
BK2026011798,17/4/2026 10:56,10,Friday,4,0,0,0,0,Tampines,Residential,Changi,Airport,1,0,18.53,48.4,GrabShare,Cash,Regular,Silver,535,2,11,0.011,0,4.5,4.84,4.38,58,70,0.83,8,2,37,0.58,6.1,Heavy Rain,1,High,1.18,1,0,0,29.12,One version behind,Good,1,Found alternative transport
BK2026018227,14/6/2026 12:41,12,Sunday,6,1,0,0,0,Bukit Timah,Residential,Serangoon,Residential,0,0,6.54,13.9,JustGrab,Card,Occasional,,622,3,4,0.006,0,6,4.81,4.73,55,33,1.67,8,2,49,0.55,3.3,Cloudy,0,Medium,1,1,1,10,4,Current,Good,0,Not Cancelled
BK2026004378,9/2/2026 22:31,22,Monday,2,0,0,0,0,Yishun,Residential,Yishun,Residential,0,0,3.69,9.2,JustGrab,Card,Occasional,Silver,433,1,4,0.077,1,3,4.92,4.66,69,45,1.53,12,1,50,1.94,7.5,Heavy Rain,1,High,1.27,0,0,0,9.82,Outdated,Average,0,Not Cancelled
BK2026000997,9/1/2026 21:31,21,Friday,1,0,0,0,0,Bukit Timah,Residential,Changi,Airport,1,0,18.54,43.6,JustGrab,GrabPay,New,,26,1,1,0.05,1,6,4.57,4.71,77,46,1.67,6,0,21,3.23,7.9,Clear,0,Medium,1,0,1,8,20.5,Current,Good,0,Not Cancelled
