booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,eta_change_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026018407,2026-06-16 04:37:27,4,Tuesday,6,0,0,1,0,Jurong East,Mixed,Ang Mo Kio,Residential,0,0,8.45,16.1,GrabCar,Card,High Value,Gold,1533,2,14,0.109,3,7.0,4.75,4.82,81,40,2.02,10,0,11,1.14,3.2,0.7,Clear,0,Low,1.0,0,0,0,15.31,Current,Poor,0,Not Cancelled
BK2026012134,2026-04-20 11:55:00,11,Monday,4,0,0,0,0,CBD,Business,Tampines,Residential,0,1,10.9,16.9,GrabCar,Cash,Occasional,,349,1,6,0.003,0,12.9,4.84,4.9,110,60,1.83,12,0,5,4.64,8.1,1.5,Clear,0,Medium,1.0,0,0,0,18.19,Current,Good,0,Not Cancelled
BK2026010314,2026-04-03 22:54:07,22,Friday,4,0,0,0,0,Serangoon,Residential,Changi,Airport,1,0,19.47,49.8,GrabShare,Cash,Regular,Silver,1292,1,11,0.004,0,5.5,4.75,4.57,76,50,1.52,14,0,7,2.47,7.5,1.3,Cloudy,0,Severe,1.11,0,0,0,29.06,Current,Good,0,Not Cancelled
BK2026004464,2026-02-10 15:29:34,15,Tuesday,2,0,0,0,0,Clementi,Student/Residential,Jurong East,Mixed,0,0,2.45,5.0,GrabShare,Card,Regular,Gold,581,0,8,0.007,0,5.9,4.35,4.8,80,38,2.11,12,0,55,2.99,6.3,3.1,Clear,0,Medium,1.0,0,0,0,6.59,Current,Good,0,Not Cancelled
BK2026014369,2026-05-10 12:37:28,12,Sunday,5,1,0,0,0,Marina Bay,Business/Leisure,Serangoon,Residential,0,1,7.92,14.4,JustGrab,Card,Regular,Gold,1012,2,8,0.058,1,5.0,4.64,4.56,95,62,1.53,12,0,70,0.2,1.5,-3.0,Cloudy,0,Medium,1.0,0,1,5,8.84,Current,Poor,0,Not Cancelled
BK2026009156,2026-03-24 02:25:08,2,Tuesday,3,0,0,1,0,Tampines,Residential,Yishun,Residential,0,0,6.59,15.3,GrabShare,Corporate,Regular,Gold,587,0,9,0.052,1,3.8,4.7,4.56,63,28,2.25,12,0,15,0.99,2.8,2.5,Clear,0,Medium,1.0,0,0,0,11.52,One version behind,Good,0,Not Cancelled
BK2026018630,2026-06-18 05:31:41,5,Thursday,6,0,0,1,0,Orchard,Retail,Ang Mo Kio,Residential,0,0,1.39,4.0,GrabCar Plus,GrabPay,High Value,Platinum,637,3,21,0.031,1,5.9,4.86,4.8,111,66,1.68,13,1,39,1.06,6.4,8.4,Light Rain,1,High,1.24,0,1,2,4.72,Current,Poor,0,Not Cancelled
BK2026002535,2026-01-23 21:19:13,21,Friday,1,0,0,0,0,Marina Bay,Business/Leisure,Tampines,Residential,0,1,9.59,12.9,JustGrab,Card,Regular,Gold,520,2,12,0.002,0,5.8,4.58,5.0,98,68,1.44,7,1,21,1.14,3.9,2.2,Cloudy,0,Low,1.0,0,0,0,15.42,Current,Good,0,Not Cancelled
BK2026009456,2026-03-27 03:28:30,3,Friday,3,0,0,1,0,Jurong East,Mixed,Ang Mo Kio,Residential,0,0,7.81,16.9,GrabCar,Corporate,Regular,Gold,271,1,12,0.038,1,1.1,4.82,4.6,75,57,1.32,8,0,52,2.82,9.3,2.0,Light Rain,1,High,1.09,1,0,0,15.48,Current,Poor,0,Not Cancelled
BK2026012008,2026-04-19 09:15:42,9,Sunday,4,1,1,0,0,Tampines,Residential,Orchard,Retail,0,0,8.92,13.4,GrabCar Plus,GrabPay,Regular,Platinum,1355,2,10,0.003,0,7.2,5.0,4.69,40,79,0.51,6,3,98,3.05,9.0,3.9,Light Rain,1,Medium,1.74,0,0,0,27.41,Current,Good,1,Found alternative transport
BK2026004580,2026-02-11 11:32:50,11,Wednesday,2,0,0,0,0,Jurong East,Mixed,Tampines,Residential,0,0,4.58,6.8,JustGrab,GrabPay,Occasional,,231,1,4,0.005,0,6.2,4.84,4.62,60,56,1.07,10,0,10,2.37,4.3,-4.2,Cloudy,0,Low,1.0,1,0,0,9.43,One version behind,Good,0,Not Cancelled
BK2026002747,2026-01-25 20:28:54,20,Sunday,1,1,1,0,0,Ang Mo Kio,Residential,Orchard,Retail,0,0,7.94,20.9,GrabCar,Cash,Regular,Gold,1150,3,16,0.002,0,7.3,4.94,4.71,42,67,0.63,4,3,80,1.55,7.7,4.8,Cloudy,0,Severe,1.33,1,0,0,18.28,Current,Good,1,Found alternative transport
BK2026011668,2026-04-16 01:24:19,1,Thursday,4,0,0,1,0,CBD,Business,Tampines,Residential,0,1,16.18,33.9,GrabShare,GrabPay,Regular,Gold,1151,0,9,0.006,0,4.9,4.17,4.95,96,61,1.57,10,2,66,1.44,4.4,3.6,Clear,0,Low,1.0,0,0,0,22.31,One version behind,Average,0,Not Cancelled
BK2026015048,2026-05-16 13:37:26,13,Saturday,5,1,0,0,0,Ang Mo Kio,Residential,Sentosa,Leisure,0,0,11.38,21.9,GrabCar,GrabPay,High Value,Platinum,990,7,28,0.002,0,5.2,4.53,4.75,76,50,1.52,8,0,49,1.33,3.0,2.4,Clear,0,Medium,1.0,0,0,0,19.33,Current,Good,0,Not Cancelled
BK2026005805,2026-02-22 23:59:37,23,Sunday,2,1,0,1,0,Woodlands,Residential,Yishun,Residential,0,0,2.34,4.8,JustGrab,Corporate,Regular,Gold,540,3,10,0.005,0,2.6,4.34,4.72,59,34,1.74,5,0,24,1.88,5.2,-1.8,Clear,0,Medium,1.0,0,1,3,4.0,One version behind,Average,0,Not Cancelled
BK2026016789,2026-05-31 20:46:26,20,Sunday,5,1,1,0,0,Punggol,Residential,Orchard,Retail,0,0,4.16,6.6,GrabCar Plus,Card,Occasional,Gold,539,0,4,0.005,0,6.0,4.77,4.7,51,68,0.75,4,0,56,0.46,2.2,-3.6,Cloudy,0,Low,1.16,0,0,0,11.43,Current,Average,0,Not Cancelled
BK2026010099,2026-04-01 19:10:00,19,Wednesday,4,0,1,0,0,Changi,Airport,Sentosa,Leisure,1,0,20.19,47.3,JustGrab,Cash,Occasional,,373,2,5,0.137,1,4.6,4.86,4.53,41,87,0.47,2,3,69,3.64,9.4,4.2,Light Rain,1,Medium,1.69,0,0,0,45.3,Current,Good,1,App or payment issue
BK2026008735,2026-03-20 15:12:00,15,Friday,3,0,0,0,0,Tampines,Residential,Clementi,Student/Residential,0,0,10.07,14.5,GrabFamily,Cash,Regular,Silver,1267,3,14,0.002,0,4.2,4.55,4.7,43,57,0.75,5,1,24,2.97,9.9,0.7,Light Rain,1,Medium,1.18,0,0,0,21.51,Current,Good,0,Not Cancelled
BK2026019329,2026-06-24 22:21:45,22,Wednesday,6,0,0,0,0,Sentosa,Leisure,Changi,Airport,1,0,16.64,26.9,GrabCar,Corporate,New,,13,0,2,0.072,1,4.2,4.74,4.71,71,60,1.18,8,0,23,0.55,4.1,3.4,Heavy Rain,1,Low,1.07,0,1,2,25.22,Current,Good,0,Not Cancelled
BK2026011949,2026-04-18 20:06:48,20,Saturday,4,1,1,0,0,Orchard,Retail,Tampines,Residential,0,0,2.69,5.0,JustGrab,Card,Occasional,,239,0,2,0.003,0,5.8,4.91,5.0,70,92,0.76,10,1,42,1.74,5.5,-1.1,Cloudy,0,Medium,1.12,0,0,0,7.56,One version behind,Average,0,Not Cancelled
BK2026002908,2026-01-27 11:39:29,11,Tuesday,1,0,0,0,0,Punggol,Residential,Orchard,Retail,0,0,5.8,9.7,GrabCar Plus,Card,Regular,Gold,1311,4,10,0.004,0,7.4,4.32,4.84,79,34,2.32,8,0,60,6.13,10.8,1.9,Clear,0,Medium,1.0,0,0,0,13.19,One version behind,Good,0,Not Cancelled
BK2026001792,2026-01-16 23:17:19,23,Friday,1,0,0,1,0,Orchard,Retail,Changi,Airport,1,0,14.37,29.7,GrabCar,Cash,Regular,Silver,1040,2,10,0.07,1,4.3,4.82,4.65,95,57,1.67,10,1,42,2.2,5.8,1.4,Cloudy,0,Medium,1.0,0,0,0,23.66,Current,Good,0,Not Cancelled
BK2026014593,2026-05-12 15:22:28,15,Tuesday,5,0,0,0,0,Sentosa,Leisure,Tampines,Residential,0,0,9.43,20.2,JustGrab,GrabPay,Occasional,,58,0,8,0.068,1,7.6,4.46,4.65,74,45,1.64,9,0,6,2.93,6.7,4.8,Clear,0,High,1.0,0,0,0,16.13,Current,Average,0,Not Cancelled
BK2026019485,2026-06-26 08:52:50,8,Friday,6,0,1,0,0,Clementi,Student/Residential,Changi,Airport,1,0,16.2,47.6,GrabCar Plus,Card,Regular,Gold,1137,1,8,0.017,0,4.1,4.46,4.83,53,83,0.64,4,4,127,7.46,29.0,6.2,Cloudy,0,Severe,1.45,0,0,0,42.81,Current,Good,1,Fare too high
BK2026003375,2026-01-31 20:14:24,20,Saturday,1,1,1,0,0,Marina Bay,Business/Leisure,Jurong East,Mixed,0,1,11.49,21.7,GrabFamily,Cash,Occasional,,595,0,1,0.078,1,5.7,4.92,4.82,70,75,0.93,8,2,61,0.55,3.8,2.2,Clear,0,Medium,1.19,1,0,0,24.78,Current,Good,0,Not Cancelled
BK2026012247,2026-04-21 13:29:21,13,Tuesday,4,0,0,0,0,Jurong East,Mixed,CBD,Business,0,1,10.27,23.5,GrabCar,GrabPay,Regular,Silver,761,2,11,0.037,1,2.8,4.38,4.78,66,46,1.43,8,0,38,5.72,10.4,2.7,Clear,0,Medium,1.0,0,0,0,18.27,Current,Good,0,Not Cancelled
BK2026010370,2026-04-04 10:35:01,10,Saturday,4,1,0,0,0,Serangoon,Residential,Punggol,Residential,0,0,13.47,25.1,JustGrab,Cash,Regular,Silver,286,1,12,0.006,0,6.2,4.59,4.65,62,45,1.38,5,0,17,0.34,2.2,0.2,Clear,0,High,1.0,0,0,0,20.96,Current,Good,0,Not Cancelled
BK2026010160,2026-04-02 11:00:59,11,Thursday,4,0,0,0,0,Punggol,Residential,Jurong East,Mixed,0,0,18.59,37.5,GrabCar,Card,Occasional,,514,0,1,0.013,0,6.0,4.49,4.83,77,68,1.13,5,0,27,0.42,3.9,1.9,Light Rain,1,High,1.1,1,1,5,26.49,Current,Good,0,Not Cancelled
BK2026011040,2026-04-10 12:01:56,12,Friday,4,0,0,0,0,Yishun,Residential,Tampines,Residential,0,0,5.68,10.2,JustGrab,Corporate,Occasional,,303,2,9,0.009,0,8.3,4.68,4.36,74,49,1.51,11,0,27,0.2,1.7,-1.1,Clear,0,High,1.0,0,0,0,10.99,Current,Good,0,Not Cancelled
BK2026018591,2026-06-17 20:48:00,20,Wednesday,6,0,1,0,0,Ang Mo Kio,Residential,Yishun,Residential,0,0,1.68,4.0,JustGrab,GrabPay,New,,28,0,1,0.001,0,5.1,4.31,4.54,53,74,0.72,4,2,60,3.58,8.5,-0.3,Cloudy,0,High,1.47,0,1,5,4.0,Current,Average,0,Not Cancelled
BK2026018272,2026-06-14 21:47:40,21,Sunday,6,1,0,0,0,Woodlands,Residential,Queenstown,Residential,0,0,2.05,4.6,JustGrab,GrabPay,Regular,Gold,231,2,8,0.003,0,7.5,4.73,4.55,70,32,2.19,9,1,23,1.41,4.1,0.6,Clear,0,Medium,1.0,0,0,0,6.5,Current,Good,0,Not Cancelled
BK2026009844,2026-03-30 10:51:34,10,Monday,3,0,0,0,0,Tampines,Residential,CBD,Business,0,1,6.77,10.5,GrabCar,GrabPay,High Value,Platinum,1640,6,23,0.005,0,6.4,5.0,4.78,83,41,2.02,9,1,29,2.95,8.5,0.4,Cloudy,0,Low,1.0,0,0,0,12.74,Current,Good,0,Not Cancelled
BK2026008429,2026-03-17 22:03:44,22,Tuesday,3,0,0,0,0,Orchard,Retail,Jurong East,Mixed,0,0,12.01,21.6,JustGrab,Cash,High Value,Platinum,861,5,26,0.026,1,7.4,4.77,4.71,98,68,1.44,10,0,33,0.2,1.6,0.6,Cloudy,0,Low,1.0,0,0,0,19.0,One version behind,Good,0,Not Cancelled
BK2026005976,2026-02-24 17:15:52,17,Tuesday,2,0,1,0,0,Yishun,Residential,Sentosa,Leisure,0,0,19.62,62.2,GrabCar,GrabPay,Regular,Silver,855,0,12,0.088,2,9.6,4.54,4.62,44,71,0.62,5,2,69,1.69,7.5,3.2,Clear,0,Severe,1.54,1,1,2,43.53,Outdated,Good,1,Fare too high
BK2026003911,2026-02-05 15:34:08,15,Thursday,2,0,0,0,0,Serangoon,Residential,Yishun,Residential,0,0,11.45,35.5,JustGrab,GrabPay,Regular,Gold,348,3,6,0.003,0,4.9,4.72,4.17,59,49,1.2,9,1,32,2.41,7.0,2.2,Clear,0,Severe,1.19,0,0,0,22.37,Outdated,Good,0,Not Cancelled
BK2026002811,2026-01-26 11:16:34,11,Monday,1,0,0,0,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,23.23,34.4,GrabCar,Cash,Regular,Silver,1168,3,9,0.001,0,6.0,4.18,4.49,92,57,1.61,13,2,50,1.06,5.3,1.9,Clear,0,Medium,1.0,0,0,0,34.27,Current,Good,0,Not Cancelled
BK2026016330,2026-05-27 20:17:33,20,Wednesday,5,0,1,0,1,Yishun,Residential,Clementi,Student/Residential,0,0,6.23,10.1,JustGrab,Card,New,,7,0,0,0.149,1,4.8,4.56,4.61,39,72,0.54,8,4,109,2.84,10.2,-0.1,Cloudy,0,Medium,1.43,0,0,0,14.37,Current,Average,1,Found alternative transport
BK2026005138,2026-02-16 16:32:08,16,Monday,2,0,0,0,0,Marina Bay,Business/Leisure,Bukit Timah,Residential,0,1,8.36,11.4,GrabCar,GrabPay,New,Silver,43,0,1,0.07,1,8.8,4.76,4.55,93,74,1.26,10,0,30,1.34,3.2,1.9,Clear,0,Low,1.0,0,0,0,14.65,Current,Good,0,Not Cancelled
BK2026006149,2026-02-26 06:42:58,6,Thursday,2,0,0,0,0,CBD,Business,Ang Mo Kio,Residential,0,1,2.34,4.0,GrabCar,GrabPay,New,,15,0,0,0.065,1,4.4,4.6,4.71,106,68,1.56,16,0,11,0.2,1.7,1.1,Clear,0,Medium,1.0,0,0,0,6.93,One version behind,Poor,0,Not Cancelled
BK2026015057,2026-05-16 15:32:19,15,Saturday,5,1,0,0,0,CBD,Business,Orchard,Retail,0,1,10.62,13.9,JustGrab,Cash,Occasional,,255,1,3,0.002,0,8.1,4.51,4.77,96,64,1.5,9,0,42,1.05,3.4,-1.0,Cloudy,0,Low,1.0,0,1,10,6.62,One version behind,Poor,0,Not Cancelled
BK2026000595,2026-01-06 06:59:31,6,Tuesday,1,0,0,0,0,Yishun,Residential,Woodlands,Residential,0,0,19.54,39.4,GrabCar,Card,New,,5,0,0,0.043,0,8.0,4.72,4.94,63,43,1.47,8,1,37,0.69,3.0,0.6,Clear,0,Medium,1.0,0,1,2,28.69,One version behind,Good,0,Not Cancelled
BK2026016609,2026-05-30 06:19:59,6,Saturday,5,1,0,0,0,Bukit Timah,Residential,Tampines,Residential,0,0,3.75,6.1,JustGrab,Cash,New,,21,0,1,0.019,0,8.2,4.64,5.0,62,44,1.41,7,0,35,1.96,5.0,0.5,Clear,0,Medium,1.0,0,0,0,8.47,Current,Good,0,Not Cancelled
BK2026019389,2026-06-25 10:39:38,10,Thursday,6,0,0,0,0,Clementi,Student/Residential,Marina Bay,Business/Leisure,0,1,6.71,10.6,JustGrab,Card,Regular,Gold,336,5,10,0.0,0,3.4,4.64,4.39,71,51,1.39,11,0,28,2.31,5.0,1.9,Clear,0,Medium,1.0,1,0,0,12.12,One version behind,Good,0,Not Cancelled
BK2026015053,2026-05-16 14:24:54,14,Saturday,5,1,0,0,0,Sentosa,Leisure,Marina Bay,Business/Leisure,0,1,13.65,18.4,GrabCar,GrabPay,New,,18,0,0,0.069,1,3.6,4.57,5.0,72,52,1.38,9,1,45,4.84,10.3,5.5,Light Rain,1,Low,1.2,0,0,0,24.58,Current,Good,1,Found alternative transport
BK2026010008,2026-04-01 02:52:10,2,Wednesday,4,0,0,1,0,CBD,Business,Marina Bay,Business/Leisure,0,1,4.8,8.9,GrabCar Plus,GrabPay,Regular,Silver,1314,3,10,0.051,1,4.0,4.63,4.7,85,74,1.15,14,0,23,3.19,8.4,-0.5,Light Rain,1,High,1.07,0,0,0,12.15,Current,Good,0,Not Cancelled
BK2026015774,2026-05-23 06:08:11,6,Saturday,5,1,0,0,0,Serangoon,Residential,Ang Mo Kio,Residential,0,0,11.73,16.4,JustGrab,Card,New,,24,0,1,0.005,0,6.0,4.47,4.69,78,53,1.47,9,0,35,2.46,5.0,1.8,Clear,0,Low,1.0,0,1,8,10.08,Current,Average,0,Not Cancelled
BK2026017904,2026-06-11 07:52:39,7,Thursday,6,0,1,0,0,Marina Bay,Business/Leisure,Serangoon,Residential,0,1,13.38,30.2,JustGrab,Card,Occasional,Silver,291,0,3,0.003,0,4.0,4.5,4.62,70,98,0.71,6,3,80,4.4,17.4,5.4,Clear,0,High,1.45,0,0,0,27.8,Outdated,Good,1,Fare too high
BK2026013385,2026-05-01 22:39:11,22,Friday,5,0,0,0,1,Woodlands,Residential,Woodlands,Residential,0,0,4.41,6.8,GrabFamily,GrabPay,Occasional,Gold,308,0,6,0.009,0,8.0,4.99,4.57,61,53,1.15,4,1,51,1.44,5.2,5.4,Light Rain,1,Medium,1.26,0,0,0,12.08,Current,Good,0,Not Cancelled
BK2026009036,2026-03-23 06:05:09,6,Monday,3,0,0,0,0,Serangoon,Residential,Tampines,Residential,0,0,12.1,18.8,JustGrab,Card,High Value,Platinum,1968,3,11,0.009,0,5.5,4.01,4.99,79,52,1.52,11,0,22,3.18,7.0,0.6,Clear,0,Medium,1.0,0,0,0,18.76,Current,Good,0,Not Cancelled
BK2026004048,2026-02-06 22:15:22,22,Friday,2,0,0,0,0,Jurong East,Mixed,Jurong East,Mixed,0,0,4.35,7.6,JustGrab,GrabPay,New,,9,0,1,0.291,1,12.5,4.7,4.79,82,38,2.16,10,0,49,1.18,2.8,-2.9,Clear,0,Low,1.0,0,1,5,4.28,Current,Good,0,Not Cancelled
BK2026009311,2026-03-25 18:50:55,18,Wednesday,3,0,1,0,0,Serangoon,Residential,Woodlands,Residential,0,0,4.01,8.7,JustGrab,Cash,Occasional,Silver,630,0,3,0.052,1,6.9,4.73,4.74,52,74,0.7,3,1,38,2.5,8.2,1.3,Light Rain,1,High,1.47,0,1,8,4.0,Current,Poor,0,Not Cancelled
BK2026004441,2026-02-10 11:10:05,11,Tuesday,2,0,0,0,0,Sentosa,Leisure,Serangoon,Residential,0,0,14.47,20.8,GrabCar,Cash,Regular,Silver,1076,2,13,0.09,2,2.2,4.73,4.46,69,43,1.6,7,0,62,1.25,2.8,2.1,Cloudy,0,Low,1.0,0,0,0,22.7,One version behind,Average,0,Not Cancelled
BK2026017748,2026-06-09 20:05:54,20,Tuesday,6,0,1,0,0,Tampines,Residential,Yishun,Residential,0,0,4.18,14.6,JustGrab,GrabPay,Occasional,,193,0,6,0.013,0,4.7,4.67,4.95,43,74,0.58,5,2,84,2.56,11.9,1.8,Clear,0,Severe,1.48,0,0,0,12.05,One version behind,Good,1,Wrong pickup/dropoff
BK2026019753,2026-06-28 20:47:17,20,Sunday,6,1,1,0,0,Changi,Airport,Serangoon,Residential,1,0,12.65,34.6,JustGrab,Corporate,Regular,Gold,1040,5,11,0.007,0,5.4,4.45,4.75,46,101,0.46,7,3,67,1.71,9.6,4.5,Light Rain,1,Severe,1.48,1,0,0,27.61,Outdated,Good,1,Driver took too long
BK2026018953,2026-06-21 11:12:49,11,Sunday,6,1,0,0,0,Tampines,Residential,Punggol,Residential,0,0,4.74,15.7,JustGrab,GrabPay,Occasional,Silver,486,1,3,0.048,1,6.6,4.71,4.42,58,40,1.45,5,1,25,1.62,5.2,2.9,Clear,0,Severe,1.08,0,0,0,11.06,One version behind,Good,0,Not Cancelled
BK2026013593,2026-05-03 16:15:05,16,Sunday,5,1,0,0,0,Ang Mo Kio,Residential,Changi,Airport,1,0,15.5,30.6,JustGrab,Corporate,Occasional,Silver,555,2,6,0.01,0,9.1,4.65,4.69,82,45,1.82,11,1,19,0.52,2.5,-0.5,Clear,0,Medium,1.0,0,0,0,23.75,One version behind,Good,0,Not Cancelled
BK2026004700,2026-02-12 14:33:59,14,Thursday,2,0,0,0,0,Queenstown,Residential,Tampines,Residential,0,0,6.5,13.6,GrabCar,Corporate,High Value,Platinum,1297,3,19,0.013,0,4.0,4.85,4.44,78,59,1.32,7,0,19,0.2,3.0,-5.0,Light Rain,1,Medium,1.06,0,0,0,13.25,Current,Good,0,Not Cancelled
BK2026018861,2026-06-20 11:55:43,11,Saturday,6,1,0,0,0,Serangoon,Residential,Yishun,Residential,0,0,1.64,4.0,GrabCar,GrabPay,Regular,Gold,1136,2,10,0.074,1,8.4,4.37,4.85,83,58,1.43,11,1,25,6.33,16.3,-1.6,Light Rain,1,Medium,1.26,1,0,0,6.62,One version behind,Good,1,Fare too high
BK2026019294,2026-06-24 13:58:53,13,Wednesday,6,0,0,0,0,Sentosa,Leisure,Woodlands,Residential,0,0,18.67,28.8,JustGrab,Card,New,,43,1,2,0.002,0,4.8,4.61,4.7,59,33,1.79,9,2,48,1.15,3.9,-0.6,Cloudy,0,Low,1.0,0,1,10,16.86,One version behind,Good,0,Not Cancelled
BK2026006458,2026-02-28 21:15:36,21,Saturday,2,1,0,0,0,CBD,Business,Tampines,Residential,0,1,7.79,14.0,GrabCar Plus,GrabPay,High Value,Gold,741,4,13,0.005,0,5.9,5.0,5.0,91,59,1.54,16,0,24,1.16,4.0,0.2,Clear,0,Low,1.0,0,0,0,16.52,One version behind,Good,0,Not Cancelled
BK2026003667,2026-02-03 08:57:40,8,Tuesday,2,0,1,0,0,Serangoon,Residential,Sentosa,Leisure,0,0,13.44,34.7,GrabCar,Card,Regular,Gold,385,2,8,0.006,0,6.7,4.95,4.87,39,75,0.52,7,0,29,2.05,6.8,-2.1,Cloudy,0,High,1.6,0,1,10,22.35,One version behind,Average,0,Not Cancelled
BK2026003053,2026-01-28 19:38:11,19,Wednesday,1,0,1,0,0,Orchard,Retail,Yishun,Residential,0,0,11.49,33.1,GrabCar,Card,New,,17,0,0,0.008,0,9.3,4.88,4.93,73,95,0.77,8,0,29,0.9,3.1,3.0,Clear,0,Severe,1.35,1,0,0,25.36,Current,Good,0,Not Cancelled
BK2026011574,2026-04-15 07:08:07,7,Wednesday,4,0,1,0,0,Clementi,Student/Residential,CBD,Business,0,1,12.68,21.5,GrabCar,Corporate,Occasional,Silver,459,0,1,0.057,1,7.4,4.71,4.81,41,70,0.59,6,0,20,2.38,5.2,-1.4,Cloudy,0,Medium,1.41,0,1,10,16.65,Current,Good,0,Not Cancelled
BK2026010276,2026-04-03 13:04:48,13,Friday,4,0,0,0,0,Punggol,Residential,Queenstown,Residential,0,0,5.23,8.5,GrabCar,Card,Occasional,Silver,332,2,6,0.005,0,6.3,4.66,4.77,79,43,1.84,6,0,28,3.48,8.3,0.5,Clear,0,Low,1.0,0,1,5,5.75,Current,Average,0,Not Cancelled
BK2026007244,2026-03-07 19:38:36,19,Saturday,3,1,1,0,0,CBD,Business,Jurong East,Mixed,0,1,9.74,22.4,GrabFamily,GrabPay,High Value,Gold,608,8,27,0.003,0,6.9,4.25,4.55,78,85,0.92,10,3,75,1.17,5.7,8.9,Cloudy,0,Severe,1.33,1,0,0,23.9,Current,Good,1,Changed plans/weather
BK2026013720,2026-05-04 19:14:59,19,Monday,5,0,1,0,0,Serangoon,Residential,CBD,Business,0,1,2.14,4.0,GrabCar,GrabPay,Regular,Platinum,1356,2,10,0.01,0,2.4,4.51,4.73,46,63,0.73,2,2,47,3.74,8.5,1.5,Clear,0,Medium,1.33,0,0,0,7.51,Current,Good,1,Other
BK2026004955,2026-02-14 23:30:45,23,Saturday,2,1,0,1,0,Ang Mo Kio,Residential,Queenstown,Residential,0,0,10.49,16.6,GrabShare,Card,Occasional,,78,1,6,0.001,0,5.2,4.79,4.78,64,33,1.94,9,0,13,1.44,3.3,0.5,Clear,0,Low,1.0,0,1,3,12.15,Current,Good,0,Not Cancelled
BK2026001210,2026-01-11 19:13:04,19,Sunday,1,1,1,0,0,Yishun,Residential,Bukit Timah,Residential,0,0,11.54,25.5,GrabCar,Corporate,Regular,Gold,362,2,4,0.007,0,4.4,4.22,4.67,66,86,0.77,4,0,33,1.64,6.7,2.6,Light Rain,1,High,1.3,0,0,0,23.87,Current,Poor,0,Not Cancelled
BK2026002628,2026-01-24 18:11:40,18,Saturday,1,1,1,0,0,Tampines,Residential,Jurong East,Mixed,0,0,12.67,29.1,GrabCar,GrabPay,Occasional,,424,1,2,0.024,0,4.2,4.33,5.0,43,98,0.44,3,3,48,2.24,8.2,6.7,Light Rain,1,High,1.64,0,0,0,30.86,Current,Good,1,Driver took too long
BK2026016570,2026-05-29 20:58:19,20,Friday,5,0,1,0,0,Jurong East,Mixed,Changi,Airport,1,0,23.09,41.7,JustGrab,Card,Occasional,,574,0,2,0.114,1,5.3,4.64,4.62,46,74,0.62,4,3,79,1.55,5.0,3.5,Clear,0,Medium,1.33,0,0,0,41.05,Current,Good,1,Fare too high
BK2026015599,2026-05-21 16:28:32,16,Thursday,5,0,0,0,0,CBD,Business,Clementi,Student/Residential,0,1,5.25,9.6,GrabCar,GrabPay,New,,15,0,1,0.071,1,3.7,4.91,4.46,96,74,1.3,17,1,24,0.56,3.5,4.9,Light Rain,1,Medium,1.17,0,0,0,11.92,Current,Good,0,Not Cancelled
BK2026009984,2026-03-31 19:16:22,19,Tuesday,3,0,1,0,1,CBD,Business,Ang Mo Kio,Residential,0,1,9.11,32.8,JustGrab,Cash,Regular,Silver,903,2,9,0.002,0,5.0,4.64,4.71,63,114,0.55,7,0,35,3.44,11.4,2.7,Heavy Rain,1,Severe,1.8,0,0,0,24.95,Current,Average,1,Found alternative transport
BK2026014530,2026-05-11 22:59:41,22,Monday,5,0,0,0,0,Marina Bay,Business/Leisure,CBD,Business,0,1,6.4,9.8,GrabCar,Card,Regular,Gold,623,0,12,0.001,0,5.7,4.61,4.83,93,64,1.45,13,0,30,5.26,10.0,1.7,Cloudy,0,Medium,1.0,0,0,0,12.23,Current,Good,0,Not Cancelled
BK2026010518,2026-04-05 20:43:52,20,Sunday,4,1,1,0,0,Punggol,Residential,CBD,Business,0,1,2.85,8.0,GrabCar Plus,GrabPay,Regular,Gold,866,1,9,0.048,1,5.2,4.83,4.44,47,73,0.64,5,0,57,2.25,7.3,4.5,Clear,0,Severe,1.71,0,0,0,11.67,One version behind,Average,1,Changed plans/weather
BK2026019595,2026-06-27 09:57:16,9,Saturday,6,1,1,0,0,Ang Mo Kio,Residential,Bukit Timah,Residential,0,0,9.71,29.9,GrabCar,Card,Occasional,,565,0,4,0.065,1,8.9,4.76,4.83,40,73,0.55,6,2,115,4.0,11.2,4.4,Light Rain,1,Severe,1.89,0,0,0,28.2,One version behind,Average,1,Wrong pickup/dropoff
