booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,eta_change_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026005651,2026-02-21 13:48:05,13,Saturday,2,1,0,0,0,Ang Mo Kio,Residential,Punggol,Residential,0,0,11.93,22.1,GrabFamily,GrabPay,Occasional,Silver,66,1,4,0.13,2,7.0,4.13,4.83,72,43,1.67,13,0,37,2.05,4.6,0.6,Cloudy,0,Medium,1.0,0,0,0,22.49,One version behind,Good,0,Not Cancelled
BK2026018175,2026-06-14 02:58:54,2,Sunday,6,1,0,1,0,Queenstown,Residential,CBD,Business,0,1,7.14,13.6,GrabCar,Cash,Regular,Gold,885,2,10,0.075,1,6.3,4.33,4.67,66,44,1.5,9,1,48,2.91,9.3,3.2,Clear,0,High,1.0,0,0,0,13.53,Current,Good,0,Not Cancelled
BK2026000640,2026-01-06 15:29:15,15,Tuesday,1,0,0,0,0,CBD,Business,Jurong East,Mixed,0,1,7.73,10.3,GrabCar,GrabPay,High Value,Platinum,618,3,19,0.051,1,7.6,4.6,4.9,92,79,1.16,10,0,45,3.47,6.7,0.7,Cloudy,0,Low,1.0,0,0,0,13.8,Outdated,Good,0,Not Cancelled
BK2026014850,2026-05-14 17:39:05,17,Thursday,5,0,1,0,0,Marina Bay,Business/Leisure,Punggol,Residential,0,1,13.36,35.8,GrabCar,Card,New,,43,0,1,0.019,0,4.9,4.54,4.91,83,106,0.78,11,1,43,2.45,8.3,-0.9,Heavy Rain,1,Severe,1.4,0,1,3,26.31,One version behind,Average,1,Fare too high
BK2026017999,2026-06-12 05:25:32,5,Friday,6,0,0,1,0,Bukit Timah,Residential,Punggol,Residential,0,0,2.47,4.9,GrabCar,GrabPay,Occasional,,42,0,3,0.018,0,3.3,4.44,4.8,61,42,1.45,7,1,45,1.27,4.1,1.8,Heavy Rain,1,Medium,1.12,0,0,0,7.53,One version behind,Good,0,Not Cancelled
BK2026007863,2026-03-13 00:12:47,0,Friday,3,0,0,1,0,Jurong East,Mixed,Marina Bay,Business/Leisure,0,1,3.62,6.4,GrabFamily,Corporate,Occasional,,103,0,4,0.005,0,7.6,4.64,4.87,79,48,1.65,8,2,57,1.78,6.1,3.8,Clear,0,Medium,1.0,1,0,0,9.43,Current,Good,0,Not Cancelled
BK2026003934,2026-02-05 20:42:59,20,Thursday,2,0,1,0,0,Punggol,Residential,Queenstown,Residential,0,0,7.47,14.0,GrabCar,GrabPay,New,,36,0,2,0.026,0,4.1,4.73,4.69,44,66,0.67,1,5,115,1.8,8.7,0.0,Clear,0,Medium,1.45,1,0,0,17.76,Current,Good,1,App or payment issue
BK2026012751,2026-04-25 22:20:14,22,Saturday,4,1,0,0,0,CBD,Business,Tampines,Residential,0,1,3.19,7.4,GrabCar,GrabPay,Occasional,Silver,30,1,5,0.049,0,4.9,4.63,4.79,102,68,1.5,11,0,21,2.01,6.0,3.2,Clear,0,Severe,1.2,0,1,2,7.03,Current,Poor,0,Not Cancelled
BK2026002421,2026-01-22 21:09:13,21,Thursday,1,0,0,0,0,Sentosa,Leisure,Serangoon,Residential,0,0,10.84,16.0,JustGrab,Card,Occasional,,183,0,1,0.395,3,5.7,4.45,4.53,70,49,1.43,6,0,18,0.5,2.0,2.8,Clear,0,Medium,1.0,0,0,0,17.1,Current,Good,0,Not Cancelled
BK2026014681,2026-05-13 08:35:51,8,Wednesday,5,0,1,0,0,Clementi,Student/Residential,Sentosa,Leisure,0,0,17.72,50.3,JustGrab,GrabPay,Occasional,,181,1,4,0.023,0,6.3,4.48,4.39,32,77,0.42,6,1,30,3.91,10.2,2.9,Clear,0,Severe,1.64,0,0,0,40.35,One version behind,Average,1,Other
BK2026004144,2026-02-07 16:25:23,16,Saturday,2,1,0,0,0,Jurong East,Mixed,Marina Bay,Business/Leisure,0,1,13.94,35.7,JustGrab,Cash,Regular,Gold,1098,2,11,0.083,2,8.1,4.69,5.0,67,50,1.34,10,0,48,0.62,3.6,-0.0,Light Rain,1,High,1.06,1,0,0,23.6,Current,Good,0,Not Cancelled
BK2026012746,2026-04-25 20:53:40,20,Saturday,4,1,1,0,0,Tampines,Residential,Queenstown,Residential,0,0,6.89,21.7,JustGrab,GrabPay,Occasional,,72,1,2,0.006,0,6.1,4.3,4.55,50,76,0.66,4,3,105,4.49,12.3,4.7,Clear,0,Severe,1.43,1,1,2,14.75,Current,Average,1,Fare too high
BK2026012124,2026-04-20 08:42:29,8,Monday,4,0,1,0,0,Sentosa,Leisure,Ang Mo Kio,Residential,0,0,6.97,12.4,GrabCar,GrabPay,Regular,Platinum,197,4,12,0.013,0,8.2,4.65,4.79,39,70,0.56,9,6,104,3.3,10.2,-3.2,Clear,0,Medium,1.55,0,0,0,17.54,Current,Average,1,Driver took too long
BK2026013535,2026-05-03 05:36:22,5,Sunday,5,1,0,1,0,Ang Mo Kio,Residential,Orchard,Retail,0,0,7.4,13.1,JustGrab,GrabPay,New,,7,2,3,0.123,1,5.2,4.33,4.66,65,33,1.97,8,0,35,2.12,5.3,-1.1,Clear,0,Low,1.0,1,1,3,10.14,Current,Average,0,Not Cancelled
BK2026018181,2026-06-14 04:44:18,4,Sunday,6,1,0,1,0,Queenstown,Residential,Marina Bay,Business/Leisure,0,1,16.84,44.3,GrabCar,Cash,New,,6,0,1,0.001,0,3.7,4.85,4.5,70,65,1.08,5,2,83,2.29,12.2,5.2,Light Rain,1,Severe,1.36,0,0,0,35.09,Current,Average,1,Fare too high
BK2026016864,2026-06-01 12:49:33,12,Monday,6,0,0,0,0,Changi,Airport,Clementi,Student/Residential,1,0,21.32,28.4,GrabCar,GrabPay,Regular,Silver,1299,4,10,0.0,0,4.4,4.45,4.91,95,57,1.67,8,0,17,0.2,1.5,-0.6,Clear,0,Low,1.0,0,0,0,31.38,Current,Average,0,Not Cancelled
BK2026003406,2026-02-01 00:42:24,0,Sunday,2,1,0,1,0,CBD,Business,Queenstown,Residential,0,1,8.03,16.2,JustGrab,Card,Regular,Silver,844,0,9,0.004,0,5.8,4.62,4.76,91,63,1.44,19,1,40,0.2,2.4,-1.1,Cloudy,0,High,1.0,0,0,0,14.18,Current,Good,0,Not Cancelled
BK2026004312,2026-02-09 09:51:54,9,Monday,2,0,1,0,0,Queenstown,Residential,Yishun,Residential,0,0,5.57,10.9,JustGrab,Cash,Regular,Gold,1144,1,8,0.006,0,5.4,4.96,4.73,54,62,0.87,7,1,38,1.82,6.9,2.2,Clear,0,High,1.04,0,0,0,11.19,Current,Good,0,Not Cancelled
BK2026004545,2026-02-11 06:12:17,6,Wednesday,2,0,0,0,0,Punggol,Residential,Changi,Airport,1,0,24.69,45.7,JustGrab,Card,New,,42,0,0,0.052,1,5.7,4.72,4.75,67,48,1.4,9,0,53,1.52,4.2,-0.7,Cloudy,0,Medium,1.0,0,0,0,35.21,Current,Good,0,Not Cancelled
BK2026003386,2026-01-31 21:13:56,21,Saturday,1,1,0,0,0,Yishun,Residential,Changi,Airport,1,0,18.09,33.6,JustGrab,Card,Occasional,Gold,448,0,5,0.062,1,8.6,4.18,4.51,66,50,1.32,11,1,43,2.83,6.9,1.4,Clear,0,Low,1.0,0,0,0,26.83,One version behind,Good,0,Not Cancelled
BK2026015634,2026-05-22 01:13:22,1,Friday,5,0,0,1,0,Tampines,Residential,Clementi,Student/Residential,0,0,10.12,20.8,GrabCar Plus,Card,High Value,Platinum,540,6,23,0.007,0,5.6,4.68,4.56,68,52,1.31,12,0,10,2.63,4.8,4.3,Cloudy,0,Low,1.0,0,0,0,20.64,Current,Good,0,Not Cancelled
BK2026018106,2026-06-13 07:49:58,7,Saturday,6,1,1,0,0,Jurong East,Mixed,Tampines,Residential,0,0,3.37,7.9,JustGrab,GrabPay,Occasional,,202,0,5,0.013,0,4.0,4.72,4.91,38,71,0.54,5,2,111,3.31,10.0,-0.9,Clear,0,High,1.44,0,0,0,9.84,Current,Good,1,App or payment issue
BK2026013281,2026-04-30 18:45:00,18,Thursday,4,0,1,0,0,Ang Mo Kio,Residential,CBD,Business,0,1,6.04,9.4,JustGrab,GrabPay,New,,8,0,2,0.005,0,7.2,4.95,4.69,52,79,0.66,4,5,166,3.19,12.7,4.1,Cloudy,0,Medium,1.43,0,0,0,14.0,Current,Good,1,App or payment issue
BK2026018144,2026-06-13 17:56:02,17,Saturday,6,1,1,0,0,Queenstown,Residential,Jurong East,Mixed,0,0,7.67,11.1,JustGrab,GrabPay,Regular,Gold,314,1,10,0.006,0,3.8,4.56,4.82,49,73,0.67,5,4,102,3.87,9.5,1.6,Cloudy,0,Medium,1.36,0,0,0,16.08,One version behind,Average,1,Found alternative transport
BK2026006497,2026-03-01 06:56:53,6,Sunday,3,1,0,0,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,17.63,37.0,JustGrab,Card,Regular,Platinum,847,4,13,0.009,0,3.8,5.0,4.76,89,66,1.35,12,0,36,2.09,5.6,0.5,Clear,0,Medium,1.0,0,0,0,26.75,Current,Good,0,Not Cancelled
BK2026003394,2026-01-31 22:21:05,22,Saturday,1,1,0,0,0,Woodlands,Residential,Marina Bay,Business/Leisure,0,1,17.29,33.3,JustGrab,GrabPay,Regular,Silver,451,1,6,0.044,1,6.9,4.7,4.72,66,37,1.78,11,1,33,0.62,2.8,-1.2,Clear,0,High,1.0,0,0,0,25.95,Current,Good,0,Not Cancelled
BK2026009760,2026-03-29 18:19:02,18,Sunday,3,1,1,0,0,Clementi,Student/Residential,Jurong East,Mixed,0,0,7.7,11.5,JustGrab,Card,Occasional,,336,2,6,0.001,0,5.5,4.87,4.72,40,62,0.65,3,2,43,2.94,8.0,6.5,Clear,0,Medium,1.46,0,0,0,16.98,Current,Average,1,Wrong pickup/dropoff
BK2026003047,2026-01-28 19:03:26,19,Wednesday,1,0,1,0,0,Tampines,Residential,Woodlands,Residential,0,0,8.4,24.7,GrabCar,Corporate,Regular,Platinum,488,1,14,0.014,0,7.0,4.4,4.63,52,69,0.75,4,0,37,1.05,4.0,0.1,Clear,0,High,1.29,0,0,0,19.05,Current,Good,0,Not Cancelled
BK2026004021,2026-02-06 14:55:24,14,Friday,2,0,0,0,0,Sentosa,Leisure,Punggol,Residential,0,0,15.27,28.2,JustGrab,Corporate,Regular,Silver,1350,1,13,0.002,0,6.4,4.25,4.54,72,35,2.06,14,0,43,1.48,5.2,-2.4,Clear,0,Medium,1.0,0,0,0,23.22,One version behind,Good,0,Not Cancelled
BK2026005687,2026-02-21 23:41:18,23,Saturday,2,1,0,1,0,Sentosa,Leisure,CBD,Business,0,1,16.82,47.6,GrabCar,Cash,Occasional,Silver,577,0,7,0.002,0,8.1,4.6,4.9,94,61,1.54,5,0,23,0.2,3.7,2.9,Light Rain,1,High,1.19,0,0,0,32.21,Outdated,Poor,0,Not Cancelled
BK2026013507,2026-05-03 00:20:58,0,Sunday,5,1,0,1,0,Marina Bay,Business/Leisure,Woodlands,Residential,0,1,7.08,13.8,JustGrab,Card,Occasional,Silver,629,1,3,0.027,0,7.3,4.49,4.8,102,65,1.57,13,0,11,1.93,4.9,-2.5,Clear,0,High,1.0,0,0,0,12.89,One version behind,Good,0,Not Cancelled
BK2026004622,2026-02-11 23:14:11,23,Wednesday,2,0,0,1,0,Jurong East,Mixed,Ang Mo Kio,Residential,0,0,8.13,16.7,JustGrab,GrabPay,Regular,Silver,1246,1,10,0.001,0,10.7,4.3,4.9,77,59,1.31,10,0,13,2.31,6.1,2.1,Cloudy,0,Medium,1.0,0,0,0,14.34,Outdated,Average,0,Not Cancelled
BK2026010163,2026-04-02 11:36:20,11,Thursday,4,0,0,0,0,Ang Mo Kio,Residential,Punggol,Residential,0,0,5.75,13.3,GrabCar,Corporate,Occasional,Silver,70,0,5,0.019,0,8.4,4.62,4.77,66,38,1.74,8,0,79,2.98,10.2,0.5,Light Rain,1,Medium,1.26,0,0,0,13.61,One version behind,Good,0,Not Cancelled
BK2026015310,2026-05-19 00:35:21,0,Tuesday,5,0,0,1,0,Punggol,Residential,Changi,Airport,1,0,22.92,52.8,GrabFamily,GrabPay,Regular,Silver,1081,0,6,0.004,0,5.2,4.71,4.73,68,38,1.79,8,0,33,0.42,2.5,-2.6,Clear,0,High,1.0,0,0,0,40.94,Current,Average,0,Not Cancelled
BK2026013132,2026-04-29 09:32:10,9,Wednesday,4,0,1,0,0,Orchard,Retail,Punggol,Residential,0,0,2.1,4.0,JustGrab,Card,Regular,Gold,1263,2,11,0.036,1,6.2,4.64,4.6,74,101,0.73,7,1,24,1.95,7.0,0.1,Clear,0,Medium,1.65,0,0,0,7.92,Current,Good,0,Not Cancelled
BK2026006337,2026-02-27 21:35:24,21,Friday,2,0,0,0,0,Changi,Airport,Serangoon,Residential,1,0,20.36,41.4,JustGrab,Card,New,,22,0,3,0.35,3,10.1,4.65,4.68,75,72,1.04,9,0,13,0.31,1.7,1.0,Cloudy,0,Medium,1.0,0,1,5,25.15,One version behind,Good,0,Not Cancelled
BK2026010669,2026-04-07 04:58:35,4,Tuesday,4,0,0,1,0,Sentosa,Leisure,Serangoon,Residential,0,0,12.45,22.7,GrabFamily,GrabPay,High Value,Platinum,1749,1,14,0.006,0,5.2,4.46,4.61,62,49,1.27,10,0,25,0.2,1.7,0.4,Clear,0,High,1.0,0,0,0,23.26,One version behind,Average,0,Not Cancelled
BK2026004771,2026-02-13 06:30:41,6,Friday,2,0,0,0,0,Woodlands,Residential,Ang Mo Kio,Residential,0,0,5.82,9.3,GrabCar,GrabPay,Occasional,Silver,384,0,2,0.077,1,5.8,4.45,4.85,70,43,1.63,7,0,34,1.74,4.3,3.8,Cloudy,0,Low,1.0,0,0,0,11.52,One version behind,Good,0,Not Cancelled
BK2026009079,2026-03-23 12:49:51,12,Monday,3,0,0,0,0,Changi,Airport,Serangoon,Residential,1,0,11.37,28.1,JustGrab,GrabPay,Regular,Gold,1039,2,11,0.001,0,5.7,4.44,4.68,78,65,1.2,8,0,32,1.17,3.8,-1.8,Clear,0,High,1.0,0,0,0,19.11,Current,Good,0,Not Cancelled
BK2026019374,2026-06-25 07:43:47,7,Thursday,6,0,1,0,0,Woodlands,Residential,Punggol,Residential,0,0,20.11,37.1,GrabCar,GrabPay,Regular,Platinum,936,1,9,0.013,0,2.3,4.77,4.63,60,80,0.75,5,0,26,1.67,5.5,-0.1,Light Rain,1,Low,1.35,1,0,0,39.04,Current,Good,0,Not Cancelled
BK2026011965,2026-04-19 00:08:54,0,Sunday,4,1,0,1,0,Bukit Timah,Residential,Marina Bay,Business/Leisure,0,1,3.61,8.5,JustGrab,GrabPay,New,,30,0,0,0.257,2,8.3,4.6,4.53,73,48,1.52,7,0,54,3.57,6.6,-0.8,Clear,0,Medium,1.0,0,0,0,8.61,Current,Good,0,Not Cancelled
BK2026003679,2026-02-03 13:20:42,13,Tuesday,2,0,0,0,0,Bukit Timah,Residential,Yishun,Residential,0,0,10.22,18.0,GrabCar,Card,Regular,Platinum,264,0,9,0.003,0,6.5,4.85,4.75,61,58,1.05,7,0,34,0.2,3.1,1.9,Light Rain,1,Low,1.15,1,0,0,19.29,Current,Good,0,Not Cancelled
BK2026012289,2026-04-21 22:29:35,22,Tuesday,4,0,0,0,0,Ang Mo Kio,Residential,Changi,Airport,1,0,18.5,30.6,JustGrab,Card,Regular,Platinum,510,0,6,0.011,0,5.3,4.89,4.6,87,50,1.74,10,0,68,1.56,3.4,-2.9,Clear,0,Medium,1.0,0,0,0,26.9,Current,Good,0,Not Cancelled
BK2026005160,2026-02-16 23:24:36,23,Monday,2,0,0,1,0,CBD,Business,Punggol,Residential,0,1,4.8,8.9,JustGrab,GrabPay,Occasional,Gold,600,1,3,0.017,0,7.2,4.73,4.54,101,60,1.68,15,1,15,1.09,3.4,-2.4,Clear,0,Low,1.0,1,0,0,9.91,Current,Good,0,Not Cancelled
BK2026013088,2026-04-29 01:58:28,1,Wednesday,4,0,0,1,0,Orchard,Retail,Sentosa,Leisure,0,0,16.22,37.3,JustGrab,GrabPay,Occasional,Silver,237,0,2,0.132,1,8.5,4.56,4.94,106,63,1.68,14,1,27,7.26,20.9,0.8,Clear,0,Medium,1.0,0,0,0,25.31,Current,Good,1,Driver took too long
BK2026004924,2026-02-14 17:30:26,17,Saturday,2,1,1,0,0,Ang Mo Kio,Residential,Jurong East,Mixed,0,0,3.8,10.4,GrabCar,Card,New,,7,0,1,0.008,0,6.6,4.52,4.67,41,71,0.58,4,3,106,4.19,13.2,0.7,Cloudy,0,High,1.34,0,0,0,10.82,Current,Average,1,Driver took too long
BK2026001271,2026-01-12 08:47:26,8,Monday,1,0,1,0,0,Bukit Timah,Residential,Changi,Airport,1,0,18.98,56.4,GrabCar Plus,Card,Occasional,,115,2,6,0.089,2,7.3,4.78,4.82,43,83,0.52,5,2,51,2.92,10.7,7.4,Light Rain,1,High,1.62,0,0,0,54.15,Current,Average,1,Changed plans/weather
BK2026004171,2026-02-07 23:13:18,23,Saturday,2,1,0,1,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,17.94,26.9,GrabCar,Cash,Occasional,Silver,267,0,4,0.052,1,5.8,4.6,4.87,56,73,0.77,6,0,25,2.29,5.8,-1.7,Clear,0,Low,1.0,0,0,0,27.37,Current,Good,0,Not Cancelled
BK2026013997,2026-05-07 03:06:17,3,Thursday,5,0,0,1,0,Serangoon,Residential,Punggol,Residential,0,0,10.98,16.1,JustGrab,Card,High Value,Platinum,1982,6,23,0.008,0,3.9,4.36,4.85,71,37,1.92,9,0,55,0.94,2.6,0.4,Clear,0,Medium,1.0,0,1,2,15.26,Current,Good,0,Not Cancelled
BK2026004043,2026-02-06 20:56:53,20,Friday,2,0,1,0,0,Clementi,Student/Residential,Orchard,Retail,0,0,7.01,18.8,GrabCar,Card,Regular,Gold,499,3,12,0.015,0,7.4,4.64,4.8,39,88,0.44,4,4,88,4.2,16.0,7.5,Light Rain,1,Severe,1.77,0,0,0,20.13,Current,Good,1,Driver took too long
BK2026006034,2026-02-25 06:52:20,6,Wednesday,2,0,0,0,0,Orchard,Retail,Jurong East,Mixed,0,0,4.49,7.5,GrabShare,Corporate,New,,11,0,0,0.131,1,7.2,4.4,4.96,93,71,1.31,10,0,24,1.78,3.9,1.8,Clear,0,Medium,1.0,0,1,2,6.71,Current,Good,0,Not Cancelled
BK2026015104,2026-05-17 02:50:09,2,Sunday,5,1,0,1,0,Changi,Airport,CBD,Business,1,1,17.46,35.7,GrabCar,GrabPay,Occasional,,518,0,4,0.016,0,1.7,4.96,4.41,77,69,1.12,4,0,27,0.92,3.2,-4.0,Clear,0,Medium,1.0,0,1,2,25.88,Current,Good,0,Not Cancelled
BK2026000385,2026-01-04 09:53:53,9,Sunday,1,1,1,0,0,Punggol,Residential,Sentosa,Leisure,0,0,11.3,22.4,GrabFamily,GrabPay,Regular,Silver,1149,4,11,0.0,0,7.1,3.96,4.68,45,66,0.68,2,1,37,2.83,7.6,2.8,Clear,0,High,1.44,1,0,0,28.36,Current,Good,1,Other
BK2026002217,2026-01-21 03:32:31,3,Wednesday,1,0,0,1,0,Jurong East,Mixed,Woodlands,Residential,0,0,6.26,13.2,GrabCar Plus,GrabPay,Regular,Gold,469,0,10,0.079,1,6.3,4.85,4.63,81,58,1.4,9,0,23,2.47,4.2,0.7,Cloudy,0,Low,1.0,0,0,0,14.26,Current,Good,0,Not Cancelled
BK2026013534,2026-05-03 05:27:27,5,Sunday,5,1,0,1,0,Ang Mo Kio,Residential,Clementi,Student/Residential,0,0,5.37,14.1,JustGrab,Card,Occasional,,145,0,0,0.167,1,6.0,4.17,4.39,77,44,1.75,8,0,6,3.07,9.0,3.9,Light Rain,1,High,1.25,0,1,2,10.54,One version behind,Good,1,Driver took too long
BK2026012524,2026-04-23 19:25:14,19,Thursday,4,0,1,0,0,Woodlands,Residential,Ang Mo Kio,Residential,0,0,10.12,21.0,JustGrab,Card,New,,32,1,1,0.011,0,8.9,4.9,4.85,47,62,0.76,8,1,46,1.43,4.6,3.9,Cloudy,0,High,1.13,0,1,5,13.33,Current,Good,0,Not Cancelled
BK2026019966,2026-06-30 17:04:30,17,Tuesday,6,0,1,0,0,Serangoon,Residential,Clementi,Student/Residential,0,0,7.84,14.5,JustGrab,GrabPay,High Value,Platinum,728,4,20,0.0,0,4.0,4.61,4.75,31,67,0.46,2,5,98,2.99,11.7,3.8,Clear,0,High,1.38,0,0,0,16.9,Current,Good,1,Found alternative transport
BK2026011500,2026-04-14 12:14:06,12,Tuesday,4,0,0,0,0,Clementi,Student/Residential,Punggol,Residential,0,0,9.75,16.0,GrabCar,Card,Occasional,,80,2,8,0.002,0,6.0,4.88,4.73,83,26,3.19,12,0,41,0.21,1.5,-1.1,Cloudy,0,Medium,1.0,0,0,0,16.78,Current,Average,0,Not Cancelled
BK2026009661,2026-03-28 21:05:12,21,Saturday,3,1,0,0,0,Tampines,Residential,Sentosa,Leisure,0,0,14.95,31.6,GrabCar,Card,New,,38,1,2,0.091,2,6.0,4.35,4.6,68,52,1.31,10,3,86,1.6,5.7,2.3,Clear,0,High,1.0,0,0,0,24.55,Outdated,Good,1,Changed plans/weather
BK2026014361,2026-05-10 11:01:28,11,Sunday,5,1,0,0,0,Sentosa,Leisure,Clementi,Student/Residential,0,0,11.68,26.7,JustGrab,Card,Regular,Platinum,931,3,13,0.048,1,4.9,4.84,4.94,56,43,1.3,6,0,10,0.88,3.0,-0.8,Clear,0,Medium,1.0,0,0,0,19.27,One version behind,Average,0,Not Cancelled
BK2026018798,2026-06-19 17:24:37,17,Friday,6,0,1,0,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,21.49,53.1,GrabCar,Cash,New,,20,0,2,0.025,0,5.0,4.6,4.77,66,114,0.58,9,2,86,4.41,18.7,7.2,Heavy Rain,1,Severe,1.73,1,0,0,52.33,Current,Good,1,Other
BK2026013567,2026-05-03 11:33:45,11,Sunday,5,1,0,0,0,Queenstown,Residential,Woodlands,Residential,0,0,9.84,21.3,JustGrab,Card,Occasional,,96,0,7,0.108,2,4.3,4.97,4.31,77,50,1.54,9,0,5,0.67,2.2,-2.0,Clear,0,Medium,1.0,0,1,8,8.69,Current,Good,0,Not Cancelled
BK2026004018,2026-02-06 13:54:58,13,Friday,2,0,0,0,0,Tampines,Residential,CBD,Business,0,1,9.61,15.9,JustGrab,Card,New,,34,0,0,0.23,1,9.4,5.0,4.69,81,58,1.4,13,0,9,3.12,8.9,-1.0,Clear,0,Low,1.0,0,0,0,15.8,Current,Poor,0,Not Cancelled
BK2026009312,2026-03-25 19:03:32,19,Wednesday,3,0,1,0,0,Woodlands,Residential,Tampines,Residential,0,0,11.98,34.1,JustGrab,Corporate,Occasional,,383,2,5,0.002,0,10.4,4.26,4.8,56,65,0.86,7,3,53,0.5,4.1,-3.4,Clear,0,High,1.17,0,0,0,22.61,Current,Good,0,Not Cancelled
BK2026014741,2026-05-13 20:37:41,20,Wednesday,5,0,1,0,0,Serangoon,Residential,Ang Mo Kio,Residential,0,0,5.04,11.1,GrabCar,GrabPay,Regular,Silver,1151,0,9,0.08,2,7.3,4.34,4.69,48,84,0.57,10,1,39,3.88,13.6,1.5,Light Rain,1,Medium,1.61,0,1,2,12.33,Current,Good,1,Found alternative transport
BK2026014726,2026-05-13 18:01:35,18,Wednesday,5,0,1,0,0,Yishun,Residential,Yishun,Residential,0,0,2.19,6.3,JustGrab,GrabPay,New,,42,0,1,0.328,2,7.8,4.61,4.92,47,64,0.73,4,1,49,2.32,6.5,1.2,Clear,0,High,1.28,0,1,5,4.0,Current,Good,0,Not Cancelled
BK2026002861,2026-01-27 00:45:20,0,Tuesday,1,0,0,1,0,Clementi,Student/Residential,Serangoon,Residential,0,0,12.43,29.9,JustGrab,Card,Regular,Silver,424,4,10,0.0,0,7.8,4.56,4.73,85,47,1.81,4,0,62,3.05,8.2,3.8,Clear,0,High,1.0,0,0,0,20.44,Current,Average,0,Not Cancelled
BK2026004486,2026-02-10 19:16:25,19,Tuesday,2,0,1,0,0,Queenstown,Residential,Marina Bay,Business/Leisure,0,1,8.59,19.8,GrabCar,Corporate,Occasional,Gold,591,1,2,0.119,1,5.6,4.11,4.65,41,74,0.55,4,2,61,3.25,8.0,2.5,Cloudy,0,Medium,1.54,0,0,0,21.18,Current,Good,1,Wrong pickup/dropoff
BK2026002699,2026-01-25 09:27:31,9,Sunday,1,1,1,0,0,Tampines,Residential,Clementi,Student/Residential,0,0,11.53,21.6,JustGrab,Card,Occasional,,158,0,1,0.101,2,6.8,4.47,4.49,51,76,0.67,5,1,64,4.33,9.7,0.3,Light Rain,1,High,1.72,0,0,0,27.22,Current,Average,1,Driver took too long
BK2026003980,2026-02-06 06:34:33,6,Friday,2,0,0,0,0,Jurong East,Mixed,Orchard,Retail,0,0,6.18,9.5,JustGrab,Card,Occasional,Silver,286,0,6,0.012,0,7.4,4.72,4.67,68,44,1.55,7,0,18,1.21,3.9,-0.5,Clear,0,Low,1.0,0,0,0,11.43,Current,Poor,0,Not Cancelled
BK2026013406,2026-05-02 03:45:31,3,Saturday,5,1,0,1,0,Jurong East,Mixed,Marina Bay,Business/Leisure,0,1,4.3,8.9,JustGrab,GrabPay,Occasional,Silver,405,3,7,0.001,0,3.8,4.49,4.48,75,39,1.92,7,0,46,1.3,5.4,-0.1,Clear,0,High,1.0,1,0,0,9.38,Current,Good,0,Not Cancelled
BK2026005470,2026-02-19 22:36:02,22,Thursday,2,0,0,0,0,Clementi,Student/Residential,Jurong East,Mixed,0,0,2.9,4.1,GrabCar,GrabPay,Occasional,Silver,613,2,9,0.078,2,4.7,4.84,4.57,82,55,1.49,10,0,15,0.23,1.6,0.3,Clear,0,Low,1.0,0,0,0,7.58,One version behind,Average,0,Not Cancelled
BK2026000079,2026-01-01 14:11:00,14,Thursday,1,0,0,0,1,Tampines,Residential,Jurong East,Mixed,0,0,6.57,14.4,GrabCar,GrabPay,Regular,Gold,304,3,12,0.002,0,4.4,4.64,4.52,65,37,1.76,9,1,74,1.14,3.8,2.2,Cloudy,0,Medium,1.0,0,0,0,12.98,Outdated,Good,0,Not Cancelled
BK2026015492,2026-05-20 18:42:19,18,Wednesday,5,0,1,0,0,Changi,Airport,CBD,Business,1,1,9.32,25.7,JustGrab,Cash,Occasional,,106,0,3,0.051,1,5.0,4.08,4.8,54,83,0.65,8,1,51,3.35,8.0,5.3,Cloudy,0,High,1.54,1,0,0,21.95,Current,Good,1,Wrong pickup/dropoff
BK2026008715,2026-03-20 10:45:01,10,Friday,3,0,0,0,0,Queenstown,Residential,Orchard,Retail,0,0,8.91,18.1,JustGrab,Card,Occasional,Silver,202,0,3,0.004,0,4.7,4.62,4.87,56,33,1.7,10,0,19,2.79,8.0,6.1,Cloudy,0,High,1.0,1,0,0,15.33,Current,Average,0,Not Cancelled
BK2026006153,2026-02-26 07:09:21,7,Thursday,2,0,1,0,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,0,1,8.72,14.2,GrabCar Plus,GrabPay,Regular,Silver,524,3,15,0.005,0,5.5,4.82,4.97,49,60,0.82,2,1,32,1.35,3.9,4.1,Cloudy,0,Medium,1.21,0,0,0,20.46,Current,Good,0,Not Cancelled
